Chiaffredo,M,
Chiamaka,F,
Chiara,F,"Italian,Dutch"
Chicco,M,
Chichester,M,
Chico,M,
Chidi,M,
Chiel,M,Dutch
Chiemo,M,
Chijioke,M,
Chikashi,M,Japanese
Chike,M,
Childebert,M,
Childéric,M,
Chilly,M,
Chilpéric,M,
Chilson,M,English
Chimène,F,
China,F,
Chinedu,M,
Chinny,F,
Chino,M,
Chinonye,F,
Chinubhai,M,
Chinwe,F,Igbo
Chinyelu,F,
Chioma,F,
Chiquinho,M,
Chiquita,F,Spanish
Chiril,M,Romanian
Chirlane,F,
Chitchanok,M,
Chitra,F,
Chittenden,M,
Chlodwig,M,
Chloe,F,English
Chlotarius,M,
Chlothar,M,
Chloé,F,French
Chloë,F,Dutch
Chlöe,F,
Chociebor,M,
Chociebąd,M,
Chociemir,M,
Chociesław,M,
Chola,F,
Cholmeley,M,
Chonda,F,
Choong-jae,M,
Chorche,M,
Choroman,M,
Chosen,M,
Chres,M,
Chriet,M,Dutch
Chrigu,M,
Chrisje,F,
Chrispijn,M,Dutch
Chrispin,M,
Chrissie,F,English
Chrissy,F,English
Christ,M,
Christa,F,Dutch
Christabel,F,
Christanne,F,
Christelle,F,French
Christen,M,
Christer,M,"Swedish,Danish"
Christfried,M,
Christi,F,
Christiaan,M,"Dutch,Afrikaans"
Christiaen,M,Dutch
Christian,M,"French,German,English,Dutch,Danish"
Christian-Georg,M,
Christian-Henri,M,French
Christiana,F,Dutch
Christiane,F,Dutch
Christianne,F,
Christiano,M,
Christianus,M,Dutch
Christien,M,Dutch
Christin,F,
Christina,F,"Dutch,Dutch"
Christine,F,"French,Dutch"
Christine Anne,F,English
Christjern,M,
Christl,F,
Christmas,M,
Christo,M,
Christof,M,
Christofer,M,
Christoff,M,
Christoffel,M,Dutch
Christoffer,M,
Christon,M,English
Christoph,M,
Christoph Friedrich,M,German
Christophe,M,
Christophe-Paulin,M,
Christopher,M,Dutch
Christopher Frederick,M,English
Christopher James,M,English
Christopher Michael,M,English
Christopher Robert,M,English
Christopher-Marc,M,
Christophora,F,
Christophorus,M,
Christos,M,
Christov,M,
Chrodegang,M,
Chrodobertus,M,
Chrudoš,M,
Chryscina,F,
Chrysostome,M,French
Chrystabel,F,English
Chrystia,F,
Chrystian,M,Polish
Chrystine,F,
Chryzant,M,
Chryzanta,F,
Chrzciciel,M,Polish
Chrétien,M,French
Chrétien Henri,M,French
Chrétienne,F,French
Chrístos,M,
Chuck,M,English
Chuckwuduben,M,
Chuka,M,
Chukwuemeka,M,
Chukwunonso,M,
Chulpan,F,
Chusé,M,Aragonese
Chuy,M,
Chwalimir,M,
Chwalimira,F,
Chwalisław,M,
Chwalisława,F,
Chyavana,M,
Chèr,F,
Chéli,F,
Chérif,M,
Chřen,M,
Chūichi,M,Japanese
Cianchella,F,
Ciar,F,
Ciara,F,Irish
Ciaran,M,
Ciarán,M,Irish
Cibrán,M,Galician
Ciccio,M,
Cicerone,M,
Cicilija,F,
Cida,F,
Cidália,F,
Ciechomir,M,
Ciechosław,M,
Ciechosława,F,
Ciecierad,M,
Ciecimiar,M,
Ciecirada,F,
Ciel,F,
Cielke,F,
Ciera,F,multiple languages
Cierpisław,M,
Cieszybor,M,
Cieszygor,M,
Cieszymir,M,
Cieszymysł,M,
Cieszyrad,M,
Cieszysław,M,
Cieszysława,F,
Ciesław,M,
Ciesława,F,
Cihan,M,
Cihangir,M,
Cihat,M,Turkish
Cilda,F,Latvian
Cilia,F,
Cilius,M,
Cilka,F,
Cilla,F,
Cillian,M,Irish
Cilly,F,
Cindy,F,"English,Dutch"
Cinico,M,
Cinnamon,F,English
Cino,M,Italian
Cinthia,F,"French,Spanish,Portuguese"
Cintia,F,
Cinzia,F,Italian
Cinzio,M,Italian
Cioma,M,
Ciprian,M,
Cipriano,M,Spanish
Ciprià,M,
Ciprián,M,
Cirano,M,
Ciriaco,M,
Ciril,M,Slovene
Cirila,F,
Cirill,M,
Cirillo,M,
Cirilo,M,Spanish
Ciro,M,"Italian,Spanish"
Cirus,M,Hungarian
Cirzpibog,M,
Cirzpisława,F,
Cisca,F,
Ciska,F,
Ciske,M,French
Cissie,F,
Citlalli,F,
Civilla,F,English
Civita,F,
Ciwan,M,
Cla,M,
Claas,M,
Claas-Peter,M,
Claes,M,
Claes-Göran,M,Swedish
Clair,M,French
Claire,F,"French,English,Dutch"
Claire-Hélène,F,
Claire-Lise,F,
Clairette,F,
Clairy,F,
Clamor,M,
Clara,F,"Italian,Catalan,Dutch"
Clarence,M,
Clarendon,M,
Claretta,F,
Clarice,F,"Italian,English"
Clarina,F,
Clarinda,F,
Clarine,F,
Clarisa,F,Spanish
Clarissa,F,"Italian,English,Portuguese"
Clarisse,F,French
Clarita,F,Spanish
Clark,M,multiple languages
Clarke,M,
Clas,M,Swedish
Clasina,F,Dutch
Clau,M,
Claud,M,
Claude Anthime,M,
Claude-Barthélémy,M,French
Claude-Emmanuelle,F,
Claude-Henri,M,
Claude-Henri-Benjamin,M,French
Claude-Jean,M,
Claude-Éric,M,
Claudemir,M,
Claudete,F,
Claudette,F,
Claudi,M,Catalan
Claudia,F,"French,German,Latin,Italian,Spanish,English,Dutch,Romanian,Danish"
Claudia Dolores,F,Spanish
Claudie,F,French
Claudine,F,
Claudinei,M,Portuguese
Claudio,M,"Italian,Spanish"
Claudiu,M,
Claudius,M,
Claudy,F,
Claus,M,
Claus-Ekkehard,M,German
Claus-Frenz,M,
Claus-Peter,M,
Claustre,F,
Clay,M,English
Clayne,M,
Clayton,M,
Clazien,F,
Claës,M,
Clea,F,
Cleander,M,
Cleatus,M,
Cleberson,M,
Cledia,F,
Cledwyn,M,
Cleis,F,
Cleiton,M,
Clelia,F,
Clelio,M,
Clem,M,
Clemen,M,
Clemence,F,English
Clement,M,
Clemente,M,
Clementia,F,
Clementina,F,Dutch
Clementine,F,Dutch
Clementino,M,
Clemon,M,
Cleo,F,
Cleofa,M,
Cleofonte,M,Italian
Cleombrotus,M,
Cleon,M,
Cleopa,M,
Cleopatra,F,
Cleophea,F,
Clerc,M,
Clermont,M,
Cleto,M,
Cletus,M,
Cleve,M,English
Cleveland,M,
Cliff,M,English
Clifford,M,English
Clifton,M,English
Climaco,M,
Climent,M,Catalan
Clint,M,
Clinton,M,
Clio,F,
Clirim,M,
Clive,M,
Clivia,F,
Clivio,M,
Clizia,F,
Clobery,M,
Clode,M,
Clodio,M,
Clodoaldo,M,
Clodomir,M,
Clodomiro,M,
Clodoveo,M,
Cloe,F,
Clori,F,
Clorinda,F,
Clotaire,M,
Clothilde,F,
Clotilde,F,
Clotário,M,
Clough,M,
Clovis,M,French
Cloé,F,
Clyde,M,English
Clà,M,
Clàudia,F,Catalan
Cláudia,F,
Cláudio,M,
Cläre,F,
Cléa,F,
Cléber,M,"Portuguese,Germanic languages,Brazilian Portuguese"
Clélia,F,
Clémence,F,
Clément,M,French
Clémentine,F,
Cléo,F,
Cléophas,M,
Cléophée,F,
Cléopâtre,F,
Clíodhna,F,
Clóvis,M,
Co,F,
Cobi,F,
Cobie,F,
Coco,F,
Codrington,M,
Codruța,F,
Coemgenus,M,Latin
Coen,M,Dutch
Coenraad,M,Dutch
Coenradine,F,
Coert,M,
Colandus,M,
Colby,M,English
Cole,M,
Coleen,F,
Coleman,M,English
Coles,M,English
Colett,F,
Colette,F,Dutch
Colin,M,"French,English,Dutch"
Coline,F,
Colla,F,
Colleen,F,English
Collette,F,
Colley,M,
Collin,F,
Collin,M,Dutch
Collingwood,M,
Collins,M,
Collinson,M,
Collis,M,
Colm,M,
Colman,M,
Coloma,F,Catalan
Colombano,M,
Colombe,F,
Colombina,F,Spanish
Colombo,M,
Colquhoun,M,
Colt,M,English
Colter,M,
Colton,M,English
Colum,M,
Columba,F,
Columbano,M,
Columbia,M,
Columbus,M,
Colville,M,
Compton,M,English
Con,M,
Conainne,F,
Conaire,M,
Conal,M,
Conan,M,
Conca,F,
Conceição,F,Portuguese
Concepcion,F,Spanish
Concepció,F,Catalan
Concetta,F,Italian
Concetto,M,
Concha,F,Spanish
Conchita,F,Spanish
Concordia,F,
Condal,F,
Coni,M,
Coningsby,M,
Conleth,M,
Conley,M,
Connan,M,
Conner,M,
Connie,F,
Connolly,M,English
Cono,M,
Conolly,M,
Conor,M,"English,Irish"
Conrad,M,French
Conradign,M,
Conradin,M,
Conrado,M,Spanish
Consalvo,M,
Consider,M,
Consol,F,Catalan
Consolata,F,
Constance,F,Dutch
Constancia,F,
Constancio,M,
Constant,M,Dutch
Constante,M,Spanish
Constantia,F,
Constantijn,M,Dutch
Constantin,M,"French,Romanian"
Constantine,M,
Constantino,M,Spanish
Constantí,M,
Constanz,M,
Constanza,F,
Constanze,F,
Constança,F,
Consuela,F,
Consuelo,F,Spanish
Contardo,M,
Continent,F,
Contxita,F,
Conwoion,M,
Conxa,F,Spanish
Conyers,M,
Cooper,M,English
Coosje,F,
Copeland,M,English
Coplestone,M,
Coppo,M,
Copérnico,M,
Cor,M,Dutch
Cora,F,Dutch
Coral,F,
Coralie,F,
Coraline,F,
Coralí,F,Catalan
Corazón,F,Spanish
Corbin,M,English
Corbyn,M,
Corc,M,Azerbaijani
Cord,M,
Cordelia,F,English
Cordell,M,
Cordero,M,
Cordozar,M,English
Cordula,F,
Corebo,M,
Coren,M,
Corene,F,
Corentin,M,French
Corentine,F,
Corey,M,
Corina,F,Dutch
Corine,F,Dutch
Corinna,F,
Corinne,F,"French,English,Dutch"
Coriolano,M,
Cormac,M,Irish
Corneille,M,
Cornel,M,
Cornelia,F,Dutch
Cornelie,F,
Cornelio,M,"Italian,Spanish"
Cornelis,M,Dutch
Corneliu,M,
Cornelius,M,Dutch
Cornell,M,
Cornellia,F,
Cornil,M,
Corné,M,
Cornélia,F,
Cornélie,F,French
Cornélis,M,
Corona,F,
Coronada,F,Spanish
Corradino,M,Italian
Corrado,M,Italian
Corrie,F,Dutch
Corrine,F,
Corry,F,Dutch
Corsin,M,
Corsino,M,
Corso,M,
Cortland,M,
Corwin,M,
Corydon,M,
Cosato,M,
Cosetta,F,
Cosima,F,Italian
Cosimo,M,Italian
Cosmano,M,
Cosmas,M,
Cosme,M,Russian
Cosmin,M,
Cosmo,M,
Cosmus,M,
Cosroe,M,Italian
Costa,M,
Costabile,M,
Costache,M,Romanian
Costante,M,
Costantino,M,Italian
Costanza,F,
Costanzo,M,Italian
Costas,M,
Costel,M,
Cotton,M,
Coulson,M,
Courtenay,M,
Courtland,M,
Courtlandt,M,
Covadonga,F,
Cover,F,
Cowan,M,
Coy,M,English
Coşkun,M,Turkish
Craft,M,English
Craig,M,English
Craigie,M,
Cranley,M,
Crates,M,
Craven,M,English
Crawshay,M,
Credo,M,
Credo De Miko,M,
Creed,M,
Creighton,M,English
Crescentia,F,
Crescenzio,M,Italian
Crescenzo,M,
Cresswell,M,
Creusa,F,
Creziano,M,
Crimilde,F,Italian
Crin,M,
Crisanto,M,
Criseide,F,
Crisp,M,
Crispian,M,
Crispim,M,
Crispin,M,
Crispina,F,
Crispino,M,
Crista,F,
Cristalyn,F,
Cristel,F,Dutch
Crister,M,
Cristhian,M,Spanish
Cristian,M,
Cristiana,F,
Cristiane,F,
Cristiano,M,"Italian,Portuguese"
Cristin,F,
Cristina,F,"Italian,Spanish,Catalan"
Cristine,F,
Cristino,M,
Cristián,M,Spanish
Cristo,M,
Cristobal,M,
Cristofer,M,
Cristoffaro,M,
Cristoforo,M,
Cristopher,M,
Cristovo,M,
Cristu,M,Romanian
Cristòbal,M,
Cristòfol,M,Catalan
Cristóbal,M,Spanish
Cristóvão,M,
Crittenden,M,
Crocifisso,F,
Cromartie,M,
Cropley,M,
Crosbie,M,
Crowell,M,
Cruikshank,M,
Cruithnechán,M,
Crystal,F,English
Crépin,M,
Crínóc,F,
Csaba,M,Hungarian
Csanád,M,Hungarian
Cseperke,F,
Cserjén,M,
Csilla,F,
Csobilla,F,
Csobán,M,Hungarian
Csongor,M,Hungarian
Csörsz,M,Hungarian
Ctibor,M,
Ctirad,M,
Ctislav,M,
Cuauhtémoc,M,
Cuffee,M,
Cuindles,M,
Cuithbeart,M,
Cullen,M,
Culling,M,
Cullum,M,
Cuma,M,Turkish
Cumhur,M,
Cumman,F,
Cuno,M,
Cunégonde,F,
Curd,M,
Curdin,M,
Curley,M,English
Curly,M,
Curradinu,M,Sicilian
Currado,M,Italian
Curro,M,Spanish
Curry,M,Swedish
Curt,M,
Curtis,M,
Curtis Lee,M,English
Curzio,M,
Custodio,M,Spanish
Custódio,M,
Cutberto,M,
Cuthbert,M,English
Cuthberte,F,
Cuthburh,F,
Cveta,F,
Cvetana,F,
Cvetka,F,Slovene
Cvetko,M,
Cveto,M,
Cy,M,
Cynan,M,Welsh
Cynara,F,
Cyndi,F,
Cyndie,F,
Cyngar,M,Welsh
Cynog,M,Welsh
Cynon,M,Welsh
Cynthia,F,"English,Dutch,Arabic"
Cyntia,F,Polish
Cyntoia,F,
Cynyr,M,Welsh
Cyprian,M,Polish
Cyprien,M,
Cyprienne,F,
Cyprián,M,
Cyrano,M,
Cyriac,M,
Cyriak,M,
Cyriaka,F,
Cyrias,M,
Cyriel,M,
Cyrielle,F,
Cyril,M,
Cyrill,M,
Cyrille,M,
Cyrillus,M,
Cyrine,F,
Cyro,M,
Cyrus,M,English
Cyryk,M,
Cyryl,M,Polish
Cyryla,F,
Cyryn,M,
Cyryna,F,
Czabor,M,
Czcibora,F,Polish
Czcirad,M,
Czcisław,M,
Czesław,M,Polish
Czesława,F,Polish
Czębira,F,
Czębor,M,
Częstobor,M,
Częstobrona,F,
Częstogoj,M,
Częstomir,M,
Częstowoj,M,
Częstowojna,F,
Czścibor,M,Polish
Càstor,M,Catalan
Cáit,F,
Cándida,F,Spanish
Cándido,M,
Cássia,F,
Cássio,M,
Cástor,M,
Cátia,F,
Cátulo,M,Spanish
Cândida,F,Portuguese
Cândido,M,
Cäcilia,F,
Cäcilie,F,German
Cärolin,F,
Cäsar,M,
Cæsar,M,
Cèlia,F,
Cèsar,M,
Cécile,F,"French,Dutch"
Cécilia,F,French
Céderic,M,
Cédia,F,
Cédric,M,French
Cédrik,M,
Célestin,M,
Célestine,F,
Célia,F,
Célica,F,
Célien,M,
Célimène,F,
Célina,F,
Céline,F,"French,Dutch,French,Dutch"
Célio,M,
Césaire,M,
César,M,"French,Spanish,Portuguese"
César Ramón,M,Spanish
Césarine,F,
Cézár,M,
Cícero,M,
Cíntia,F,
Còiseam,M,Irish
Côme,M,
Côme-Séraphin,M,
Cölestin,M,
Cölestina,F,
Cüneyt,M,Turkish
Călin,M,
Cătălin,M,Romanian
D'Angelo,M,
D'Iberville,M,
Daan,M,Dutch
Dabney,M,
Dace,F,Latvian
Dacia,F,
Dacian,M,
Dacjan,M,
Dacjusz,M,
Dacre,M,
Dadabhai,M,
Daddy,M,
Dado,M,
Dadzbog,M,
Dadzboga,F,
Daemon,M,
Dafina,F,
Dafna,F,
Dafne,F,
Dafnis,M,
Dafné,F,
Dafroza,F,
Dafydd,M,Welsh
Dag,M,Icelandic
Dagbjartur,M,Icelandic
Dagbjörg,F,Icelandic
Dagbjört,F,Icelandic
Dagfari,M,Icelandic
Dagfinn,M,
Dagfinnur,M,Icelandic
Dagfrid,F,
Dagfríður,F,Icelandic
Daggeir,M,Icelandic
Daggrós,F,Icelandic
Dagheiður,F,Icelandic
Dagmann,M,Icelandic
Dagmar,F,Dutch
Dagmara,F,Polish
Dagmey,F,Icelandic
Dagmāra,F,Latvian
Dagna,F,Polish
Dagne,F,Latvian
Dagnija,F,Latvian
Dagnis,M,Latvian
Dagny,F,
Dagný,F,Icelandic
Dagnýr,M,Icelandic
Dagobert,M,
Dagoberto,M,
Dagrun,F,
Dagrún,F,Icelandic
Dagur,M,Icelandic
Dagþór,M,Icelandic
Dahl,F,
Dahlia,F,
Dahlov,F,
Dahvi,F,
Daiane,F,Portuguese
Daiga,F,Latvian
Daila,F,Latvian
Dailfind,F,
Dailis,M,Latvian
Daimi,F,Danish
Daimion,M,
Daina,F,"Latvian,Lithuanian"
Dainida,F,Latvian
Dainis,M,Latvian
Dainius,M,Lithuanian
Dainora,F,Lithuanian
Dainuvīte,F,Latvian
Daira,F,Latvian
Daireann,M,
Dairis,M,Latvian
Daisuke,M,multiple languages
Daisy,F,Dutch
Daiva,F,Lithuanian
Dalal,F,Arabic
Dalaly,M,
Dalbert,M,Icelandic
Dalbé,M,
Daldís,F,Icelandic
Dale,M,
Dalebora,F,
Dalegor,M,
Dalemir,M,
Dalestryj,M,
Dalewin,M,
Dalewuja,F,
Dali,M,French
Dalia,F,Arabic
Daliah,F,
Dalibor,M,
Dalija,F,
Dalila,F,
Dalimil,M,"Czech,Slavic languages"
Dalina,F,
Dalit,F,
Dalius,M,Lithuanian
Dalla,F,Icelandic
Dallas,M,English
Dalma,F,
Dalmacio,M,
Dalmacy,M,
Dalmann,M,Icelandic
Dalmar,M,Icelandic
Dalmiro,M,
Dalmo,M,
Dalrós,F,Icelandic
Dalton,M,
Dalva,F,Portuguese
Dalvin,M,Icelandic
Dalía,F,Icelandic
Dalė,F,
Damaris,F,
Damase,M,
Damaso,M,
Damasus,M,Latin
Damayanti,F,
Damazy,M,
Damdinsüren,M,
Dameon,M,
Damhnait,F,
Damiaan,M,
Damian,M,"Polish,Dutch"
Damiano,M,Italian
Damien,M,"French,Dutch,Irish"
Damijan,M,Slovene
Damijana,F,
Damion,M,
Damir,M,"Slovene,Bashkir,Slavic languages,Tatar,Turkic languages"
Damira,F,
Damita,F,English
Damita Jo,F,English
Damià,M,Catalan
Damián,M,Spanish
Damião,M,
Damjan,M,Slovene
Damjana,F,Slovene
Damján,M,Hungarian
Damla,F,
Damon,M,English
Damroka,F,
Dan,M,Icelandic
Dana,F,"Dutch,Latvian"
Danae,F,
Danah,F,
Danand,F,
Danas,M,
Danaé,F,
Danaë,F,
Dane,M,
Danelle,F,
Danelíus,M,Icelandic
Daney,F,Icelandic
Danfríður,F,Icelandic
Dangiras,M,
Danguolė,F,Lithuanian
Dangutė,F,Lithuanian
Danheiður,F,Icelandic
Danhildur,F,Icelandic
Dani,M,
Dania,F,
Daniar,M,
Danica,F,Slovene
Danick,M,
Daniel,M,"French,Polish,Spanish,English,Dutch,Hebrew,Arabic"
Daniel Alejandro,M,Spanish
Daniel Andrew,M,English
Daniel Augusto,M,Spanish
Daniel Charles,M,English
Daniel Felipe,M,Spanish
Daniel Joseph,M,English
Daniel José,M,"Spanish,Portuguese"
Daniel Peter,M,English
Daniel Ricardo,M,Spanish
Daniel-Jérémie,M,
Daniela,F,"Dutch,Latvian"
Daniele,M,Italian
Danielius,M,Lithuanian
Daniell,M,
Daniella,F,Dutch
Danielle,F,"Dutch,Arabic"
Daniels,M,Latvian
Danielson,M,
Daniil,M,Estonian
Danijel,M,Slovene
Danijela,F,Slovene
Danika,F,
Danil,M,
Danila,F,
Danilho,M,
Danilo,M,"Italian,Spanish,Dutch,Ukrainian,Slovene"
Danio,M,
Danique,F,Dutch
Danira,F,Croatian
Danis,M,
Danish,M,
Danius,M,Lithuanian
Danival,M,Icelandic
Danièle,F,French
Daniël,M,Dutch
Daniëlla,F,Dutch
Daniëlle,F,Dutch
Danja,F,
Danjela,F,
Danjuma,M,
Danka,F,
Dankert,M,
Dankmar,M,
Danko,M,
Dankward,M,
Dankwart,M,
Dannah,F,
Danny,M,Dutch
Dano,M,
Danon,M,
Danovich,M,
Dans,M,Latvian
Dante,M,Dutch
Dantes,M,
Danton,M,
Dantès,M,French
Danuta,F,Polish
Danute,F,Latvian
Danutė,F,Lithuanian
Danuše,F,
Danvers,M,
Dany,M,
Danyal,M,
Danylo,M,
Danzel,M,English
Danzell,M,
Danía,F,Icelandic
Daníel,M,Icelandic
Daníela,F,Icelandic
Daníella,F,Icelandic
Daníval,M,Icelandic
Daoud,M,
Daphna,F,
Daphne,F,Dutch
Daphné,F,
Daphnée,F,
Darbiled,F,
Darcia,F,
Darcie,F,multiple languages
Dardan,M,Albanian
Dardo,M,
Dare,M,
Darejan,F,
Daren,M,
Dargorad,M,
Daria,F,"Italian,Polish,English,Romanian"
Darian,M,
Dariel,M,
Darija,F,Slovene
Darijan,M,
Darijo,M,
Darijus,M,
Darina,F,
Darine,F,
Darinka,F,Slovene
Dario,M,"Italian,Spanish,Dutch"
Daris,M,
Darius,M,
Dariusz,M,Polish
Darja,F,"Czech,Slovene,Latvian"
Darjan,M,
Dark,M,
Darka,F,
Darko,M,Slovene
Darlena,F,
Darlene,F,English
Darnell,M,English
Darold,M,
Daron,F,English
Darosław,M,
Darosława,F,
Darragh,M,Irish
Darran,M,
Darrel,M,
Darren,M,
Darren Paul,M,English
Darri,M,Icelandic
Darrin,M,
Darry,M,
Darryll,M,
Darryn,M,
Darshan,M,
Darvydas,M,Lithuanian
Darwin,M,
Darwish,M,
Darya,F,
Daryl,M,English
Daryoush,M,Persian
Darío,M,Spanish
Daríus,M,Icelandic
Dasha,F,
Datyw,M,
Daud,M,Arabic
Daulo,M,
Daumantas,M,
Daumants,M,Latvian
Daure,M,
Dave,M,Dutch
Davey,M,Dutch
Davi,M,
David,M,"Spanish,English,Catalan,Dutch,Norwegian,Slovene"
David Abraham,M,English
David Alan,M,English
David Cyril,M,English
David Daniel,M,English
David Emanuel,M,
David Eric,M,English
David Gary,M,English
David James,M,English
David John,M,English
David Joseph,M,
David Lawrence,M,English
David Lee,M,English
David Michael,M,English
David Nicholas,M,English
David Paul,M,English
David Richard,M,English
David Robert,M,English
David Stephen,M,English
David Wayne,M,English
David-Alexandre,M,French
Davida,F,"Swedish,Slovene"
Davidas,M,Lithuanian
Davide,M,Italian
Davidialuk,M,
Davidine,F,Norwegian
Davidson,M,
Davies,M,
Davin,M,
Davina,F,
Davinder,M,
Davinia,F,
Davis,M,
Davison,M,
Davit,M,
Davita,F,
Davonte',M,
Davor,M,Slovene
Davorin,M,Slovene
Davorina,F,
Davorka,F,
Davud,M,
Davut,M,Turkish
Davy,M,"English,Dutch"
Davíð,M,
Dawda,M,
Dawid,M,Polish
Dawida,F,Polish
Dawin,M,English
Dawit,M,
Dawn,F,English
Dawson,M,
Dax,M,English
Dayana,F,
Dayane,F,"Portuguese,Brazilian Portuguese"
Dayle,M,
Daymon,M,
Dayne,M,
Dayron,M,
Dayton,M,
Dayán,M,
Daðey,F,Icelandic
Daði,M,Icelandic
Daša,F,Slovene
De,M,
De'Andre,M,
De'Chante,M,
DeAndre',M,
DeAndré,M,
DeAngelo,M,
DeMarcus,M,
DeRay,M,
DeShawn,M,
DeWalt,M,English
DeWanda,F,
Dea,F,
Deakin,M,
Dean,M,"English,Dutch"
Deana,F,
Deandre,M,
Deanna,F,English
Deano,M,
Deb,F,
Debbie,F,"English,Dutch"
Debby,F,Dutch
Debora,F,Dutch
Deborah,F,Dutch
Deborah Anne,F,English
Debra,F,
Debrah,F,
Debóra,F,Icelandic
December,M,English
Dechen,F,
Decima,F,
Decimo,M,
Decio,M,
Deckard,M,English
Declan,M,"English,Irish"
Dedalo,M,
Dede,F,
Dedo,M,
DeeDee,F,English
Deena,F,
Deep,M,
Deepa,F,
Deepak,M,
Defendente,M,
Defne,F,
Dehenna,F,
Deidre,F,
Deimantas,M,
Deimantė,F,
Deiniol,M,Welsh
Deirdre,F,Irish
Deise,F,
Deiva,M,
Deividas,M,Lithuanian
Deja,F,
Dejan,M,"Slovene,Serbian"
Dejana,F,
Deke,M,English
Delbert,M,English
Dele,M,
Delfim,M,
Delfin,M,
Delfina,F,
Delfino,M,
Delfo,M,
Delfí,M,Catalan
Delfín,M,
Delia,F,"Italian,Spanish,Greek"
Deliana,F,
Delila,F,
Delilah,F,
Delina,F,
Delino,M,
Delio,M,
Delisha,F,English
Della,F,
Delmira,F,
Delores,F,
Deloris,F,English
Delphin,M,
Delphine,F,
Delphis-Adolphe,M,
Delroy,M,English
Delwyn,M,Welsh
Demba,M,
Demelza,F,
Demet,F,Turkish
Demeter,M,
Demetre,M,Romanian
Demetria,F,
Demetrio,M,
Demetrios,M,
Demetrious,M,
Demetrius,M,
Demetriusz,M,
Demian,M,Dutch
Demir,M,Turkish
Demircan,M,Turkish
Demirtaş,M,Turkish
Demitri,M,
Demián,M,
Democritus,M,
Demontrez,M,
Demus,M,Icelandic
Demétrio,M,
Dena,F,
Dendý,F,Icelandic
Dene,F,
Denez,M,
Denholm,M,
Deni,M,
Denilson,M,
Denis,F,
Denis,M,"French,English,Dutch,Slovene"
Denis-Benjamin,M,French
Denis-Georges,M,
Denis-Martin,M,
Denisa,F,
Denise,F,Dutch
Deniss,M,Latvian
Denisse,F,
Dennis,M,"English,Dutch"
Dennis Joseph,M,English
Dennistoun,M,
Denny,M,Dutch
Denver,M,
Deny,M,
Denys,M,
Denyse,F,
Denzel,M,Dutch
Denzil,M,
Denílson,M,
Deo,M,
Deodato,M,
Deoderik,M,
Deogracias,M,
Deogratias,M,
Deolinda,F,
Deon,M,
Deontay,M,English
Depke,F,
Derbforgaill,F,
Derek,M,"English,Dutch"
Deren,F,
Derick,M,
Derk,M,Dutch
Derlis,M,
Dermot,M,Irish
Derog,M,
Derrick,M,English
Derviş,M,Turkish
Dervla,F,
Derwent,M,
Des,M,
Desanka,F,
Desdemona,F,
Desderius,M,
Desiderato,M,
Desideri,M,
Desideria,F,
Desiderio,M,
Desiderius,M,
Desiree,F,multiple languages
Desirée,F,Dutch
Desislava,F,
Desmond,M,"English,Dutch"
Desolina,F,
Despina,F,
Despoina,F,
Destin,M,
Destina,F,
Destiny,F,Dutch
Desy,F,Italian
Detlef,M,
Detlev,M,
Detmer,M,
Detonga,M,
Dettlef,M,
Deval,M,
Devala,M,
Devan,M,
Devanshi,F,
Devendra,M,
Devesh,M,
Devid,M,
Devontae,M,
Devájuti,F,
Dewey,M,English
Dewi,M,"Dutch,Welsh"
Dewran,M,
Dexter,M,
Deyna,F,Spanish
Dezarae,F,English
Dezba,F,
Dezider,M,
Dezideriu,M,
Dezmond,M,
Dezron,M,
Dezső,M,
Dezyderiusz,M,
Dezydery,M,
Dgino,M,
Dhanaé,M,
Dharma,F,
Dhimitër,M,
Di,F,English
Diago,M,
Dialma,M,
Diamante,F,
Diamantino,M,
Diana,F,"Italian,English,Dutch"
Diane,F,Dutch
Diango,M,
Dianna,F,
Dianne,F,Dutch
Diar,M,
Diaranké,M,
Diarmaid,M,
Diarmuid,M,
Diarra,F,
Diawadou,M,
Dick,M,"English,Dutch"
Dickey,M,English
Dickie,M,
Dickon,M,English
Dickson,M,
Didace,M,
Didacus,M,Latin
Didda,F,Icelandic
Didem,F,
Dider,M,
Diderica,F,
Diderik,M,
Didier,M,Dutch
Didimo,M,
Didrich,M,
Didrik,M,"Swedish,Norwegian"
Didzis,M,Latvian
Die-Well,M,
Diebold,M,
Diederich,M,
Diedericus,M,
Diederik,M,Dutch
Diedrich,M,
Diega,F,
Diego,M,"Spanish,Dutch"
Dieke,F,Dutch
Diellza,F,
Diellëza,F,
Diemut,F,
Dienabou,F,
Dierk,M,
Dietegen,M,
Dieter,M,German
Dieter-Lebrecht,M,German
Diethard,M,
Diethelm,M,
Diether,M,
Diethild,F,
Dietlind,F,
Dietlinde,F,
Dietmar,M,
Dietrich,M,German
Dieudonné,M,French
Digby,M,
Digmārs,M,Latvian
Digna,F,Latvian
Digno,M,
Dijan,M,
Dijana,F,
Dijar,M,
Dila,F,
Dilan,F,Turkish
Dilara,F,"Turkish,Dutch"
Dilaver,M,
Dilbert,M,
Dilek,F,Turkish
Dilermando,M,
Diletta,F,
Diletto,M,
Dilja,F,Icelandic
Diljá,F,Icelandic
Dillon,F,
Dillon,M,
Dilma,F,
Dilyana,F,
Dilys,F,Welsh
Dilşad,F,
Dimas,M,Spanish
